A,B,C,G,Va,Vb,Vc,Ia,Ib,Ic
0,0,0,0,-2.858102551,-3.942680506,6.80078303,-55.75680693,50.10160545,5.655201314
0,0,0,0,-2.834673219,-3.963686748,6.798359941,-55.85320387,49.96748401,5.885719692
0,0,0,0,-2.490516997,-4.261843837,6.752360808,-57.16122678,47.94337277,9.217853839
0,0,0,0,-0.9218737529,-5.398741113,6.320614845,-60.81890426,37.56541805,23.25348607
0,0,0,0,-0.1813728633,-5.820818626,6.00219147,-61.35630159,32.07160131,29.28470014
0,0,0,0,0.3168349073,-6.065492308,5.748657383,-61.31021965,28.17158396,33.13863555
1,0,1,0,3.357785968,-6.613047032,3.255261074,-59.13795903,15.43961161,43.69834743
1,0,1,0,3.433110264,-6.761269515,3.328159221,-56.97336752,8.852257904,48.12110962
1,0,1,0,3.453471997,-6.801162697,3.347690579,-49.90551784,-5.891732885,55.79725073
1,0,1,0,3.369974086,-6.636542525,3.266568264,-44.29551049,-14.60311747,58.89862795
1,0,1,0,3.131982124,-6.167526585,3.035544213,-34.8116733,-26.41965636,61.23132966
1,0,1,0,2.822904997,-5.558520735,2.735615433,-25.52806346,-35.69854937,61.22661281
1,0,1,0,1.683134531,-3.312969254,1.62983431,0.6008016746,-53.68632964,53.0855279
1,0,1,0,0.904379712,-1.778800286,0.8744201267,15.10522006,-59.26697542,44.16175527
1,0,1,0,-0.09368413376,0.1873186187,-0.09363494203,31.17274168,-61.35816256,30.18542077
1,0,1,0,-1.090710443,2.151289492,-1.060579485,44.63984183,-58.25472856,13.61488661
1,0,1,0,-1.610295155,3.174735091,-1.564440341,50.5180381,-54.34455296,3.826514735
1,0,1,0,-1.883974822,3.713794395,-1.82981996,53.23000267,-51.51144619,-1.718556607
1,0,1,0,-2.514436283,4.955539717,-2.441103739,58.11356462,-42.23843404,-15.87513071
1,0,1,0,-2.732572599,5.385145761,-2.652573437,59.1698166,-37.75380554,-21.41601118
1,0,1,0,-2.758448907,5.436106355,-2.67765772,59.26412955,-37.15938948,-22.1047402
1,0,1,0,-3.139086179,6.185678079,-3.046592103,59.46639678,-26.02646334,-33.43993356
1,0,1,0,-3.386951967,6.673650462,-3.286698621,56.76505829,-13.06452841,-43.70053001
1,0,1,0,-3.463923352,6.825030266,-3.361106971,52.62342947,-2.377820138,-50.24560946
1,0,1,0,-3.379898228,6.659124689,-3.279226417,43.41570466,13.64835901,-57.06406379
1,0,1,0,-3.197043763,6.298666067,-3.10162221,35.66805263,23.73626705,-59.40431978
1,0,1,0,-3.155265513,6.216323751,-3.061058132,34.20151545,25.42877988,-59.63029543
1,0,1,0,-3.078898837,6.065820834,-2.986921874,31.6752068,28.21137623,-59.88658314
1,0,1,0,-1.701024046,3.350837016,-1.649812663,-1.538058979,53.48223386,-51.94417495
1,0,1,0,-0.2706227042,0.5327671259,-0.2621439826,-26.82109315,61.19082767,-34.36973455
1,0,1,0,-0.06034013623,0.1185072897,-0.05816671302,-30.06334577,61.36896033,-31.30561459
1,0,1,0,1.099749743,-2.166814363,1.067065041,-45.89121622,58.2105765,-12.31936028
1,0,1,0,1.467292838,-2.890826828,1.423534394,-50.11192288,55.61389487,-5.501971988
1,0,1,0,2.083569922,-4.104768183,2.021198568,-56.09659714,49.06526443,7.031332766
1,0,1,0,2.090883904,-4.119174827,2.028291229,-56.15774631,48.96770495,7.190041419
1,0,1,0,2.159128543,-4.253595507,2.094467264,-56.71517918,48.03107247,8.684106772
1,0,1,0,2.269740039,-4.471468672,2.201728923,-57.56554165,46.40612375,11.15941797
1,0,1,0,2.291943364,-4.515202528,2.223259452,-57.72780766,46.06301484,11.66479288
1,0,1,0,2.620311513,-5.161976519,2.541665239,-59.73786921,40.20627438,19.53159489
1,0,1,0,3.042197319,-5.992881111,2.950683957,-60.71933201,29.46707265,31.25225943
1,0,1,0,3.401951342,-6.701262155,3.299310871,-57.38305831,11.93279789,45.45026049
1,0,1,0,3.457829671,-6.811208475,3.353378816,-54.63703273,4.73797255,49.89906025
1,0,1,0,3.402649316,-6.702191788,3.29954238,-45.52287769,-11.89017953,57.41305729
1,0,1,0,3.126887362,-6.158676703,3.031789152,-34.06881687,-26.5652254,60.63404234
1,0,1,0,2.473920274,-4.872049253,2.398128685,-16.05703188,-43.02878812,59.08582005
1,0,1,0,2.082508496,-4.100871387,2.018362562,-7.155356207,-49.09275491,56.24811115
1,0,1,0,1.45106245,-2.856827737,1.405764915,5.653055713,-55.75750954,50.10445384
1,0,1,0,0.8969826594,-1.765252095,0.8682690404,15.74306307,-59.29782151,43.55475845
1,0,1,0,-0.4238120349,0.8366683362,-0.4128567061,36.40348021,-60.92063356,24.51715332
1,0,1,0,-1.107424755,2.18328827,-1.075863906,45.30789873,-58.16375025,12.8558515
1,0,1,0,-1.643889735,3.24000591,-1.59611654,51.32088453,-54.04034939,2.719464826
1,0,1,0,-1.70389845,3.358206352,-1.654308263,51.93160985,-53.45459574,1.522985857
1,0,1,0,-1.742186784,3.433623963,-1.691437537,52.31408384,-53.06637211,0.7522882329
1,0,1,0,-1.959215099,3.861109792,-1.901895035,54.36908031,-50.63884096,-3.730239388
1,0,1,0,-2.080984533,4.100956431,-2.019972231,55.43071313,-49.09303572,-6.337677456
1,0,1,0,-2.364427141,4.659234513,-2.294807684,57.60232182,-44.89221859,-12.71010329
1,0,1,0,-2.809351026,5.535521885,-2.726171113,59.85595836,-35.97356373,-23.88239471
1,0,1,0,-3.26041147,6.423767806,-3.163356494,59.13947611,-20.89250458,-38.2469716
1,0,1,0,-3.386938493,6.672853179,-3.285914795,57.19748825,-13.15883657,-44.03865175
1,0,1,0,-3.466324355,6.828996413,-3.362672095,52.7025998,-1.711629363,-50.99097051
1,0,1,0,-3.235277224,6.373328984,-3.138051791,37.39993224,22.10292326,-59.50285574
1,0,1,0,-3.104051093,6.114704725,-3.010653629,32.81060865,27.37266209,-60.18327098
1,0,1,0,-2.653367283,5.226611086,-2.573243748,20.00357211,39.52613769,-59.52971002
1,0,1,0,-2.480275993,4.885551524,-2.405275454,15.72607075,42.90361858,-58.62968956
1,0,1,0,-0.6715858785,1.322109196,-0.6505239029,-20.03433087,60.21694779,-40.1826172
1,0,1,0,1.004415823,-1.979548463,0.9751320541,-44.45902694,58.73481986,-14.27579322
1,0,1,0,1.323500559,-2.608093556,1.284592402,-48.24551858,56.71642949,-8.470911213
1,0,1,0,1.704280129,-3.358156882,1.653876141,-52.32952082,53.43392467,-1.104404156
1,0,1,0,2.064143474,-4.066996703,2.002852603,-55.67336995,49.2949721,6.378397547
1,0,1,0,2.074216442,-4.086837516,2.012620447,-55.75856979,49.16223835,6.596331146
1,0,1,0,2.168541359,-4.272626182,2.104084189,-56.5314875,47.86926884,8.662218358
1,0,1,0,2.221321835,-4.376587048,2.155264575,-56.94345928,47.10447202,9.838986959
1,0,1,0,2.260572004,-4.453896988,2.193324342,-57.23971808,46.51542406,10.72429372
1,0,1,0,2.339356267,-4.609074964,2.269718049,-57.80688899,45.27781359,12.52907509
1,0,1,0,2.727760754,-5.374075036,2.646313575,-59.94676811,37.85766713,22.08910067
1,0,1,0,2.831990681,-5.57935536,2.747363958,-60.2778688,35.37779122,24.90007726
0,0,0,0,1.502352822,-6.522370877,5.020018077,-59.87155213,18.22974496,41.64180717
0,0,0,0,2.282592212,-6.717073493,4.434481303,-57.84396977,11.14420504,46.69976474
0,0,0,0,3.56279535,-6.828408072,3.265612744,-52.3578425,-1.561140008,53.91898251
0,0,0,0,5.565884537,-6.210695693,0.6448111771,-35.55716663,-25.54935835,61.10652499
0,0,0,0,5.963234493,-5.864561793,-0.09867267885,-29.9044782,-31.46767773,61.37215593
0,0,0,0,6.567036425,-4.906179573,-1.660856831,-16.82778297,-42.70442237,59.53220534
0,0,0,0,6.634914661,-1.919302506,-4.715612135,14.51621428,-58.90357062,44.38735635
0,0,0,0,6.316033094,-0.9104979126,-5.405535161,23.32924017,-60.82814444,37.49890429
0,0,0,0,5.763155835,0.2900853843,-6.053241199,32.91827421,-61.3198943,28.40162011
0,0,0,0,5.331411928,1.029146987,-6.360558895,38.34687984,-60.67422459,22.32734477
0,0,0,0,4.775541268,1.839000087,-6.614541335,43.86629012,-59.10807885,15.24178874
0,0,0,0,4.607028952,2.061293244,-6.668322176,45.2985248,-58.5128192,13.21429442
0,0,0,0,3.469175488,3.359015176,-6.828190644,52.86058556,-53.43900438,0.5784188093
0,0,0,0,3.421424699,3.407061136,-6.828485815,53.11140017,-53.19281366,0.08141348278
0,0,0,0,3.408094565,3.420393747,-6.828488291,53.18058845,-53.12367235,-0.05691610484
0,0,0,0,2.868351002,3.932524552,-6.800875533,55.69423492,-50.18019482,-5.514040096
0,0,0,0,2.841630453,3.956539571,-6.798170003,55.8047864,-50.02753092,-5.777255482
0,0,0,0,2.833469514,3.963850151,-6.797319644,55.83830139,-49.98077989,-5.857521502
0,0,0,0,2.811990648,3.983037404,-6.795028032,55.92595433,-49.85745761,-6.068496728
0,0,0,0,1.485844873,5.029301754,-6.515146607,59.90205059,-41.52536721,-18.37668339
0,0,0,0,-0.03411116124,5.931179304,-5.897068124,61.37416146,-30.43299423,-30.94116726
0,0,0,0,-1.454319624,6.505973528,-5.051653885,59.97012334,-18.67847296,-41.2916504
0,0,0,0,-2.223492459,6.704160542,-4.480668064,58.03599085,-11.72560035,-46.31039052
0,0,0,0,-3.476832524,6.829580814,-3.35274827,52.83529885,0.6289022276,-53.4642011
0,0,0,0,-5.169883066,6.450889288,-1.281006202,40.12296232,20.16131626,-60.28427861
0,0,0,0,-5.915576077,5.915576093,5.38E-09,30.70012784,30.67626253,-61.37639039
0,0,0,0,-6.235682371,5.53291534,0.7027670534,25.0691132,35.98325954,-61.05237276
0,0,0,0,-6.830693096,3.334511854,3.496181262,-0.8276033693,53.56382311,-52.73621966
0,0,0,0,-6.723990208,2.31662237,4.407367856,-10.83540548,57.73796043,-46.90255487
0,0,0,0,-6.544885028,1.576522523,4.968362521,-17.58532333,59.71961247,-42.13428905
0,0,0,0,-6.164585177,0.5323184983,5.632266693,-26.44679313,61.19159938,-34.74480617
0,0,0,0,-5.377471398,-0.9605774643,6.338048875,-37.85331867,60.77065852,-22.91733977
0,0,0,0,-3.894804812,-2.913633345,6.808438166,-50.42607815,55.52056043,-5.094482218
0,0,0,0,-3.460063362,-3.371740579,6.831803949,-52.92401928,53.3868602,-0.4628408542
0,0,0,0,-3.429272364,-3.402706694,6.831979067,-53.08558491,53.22806152,-0.142476546
0,0,0,0,-3.417016915,-3.414980061,6.831996985,-53.14935409,53.16458775,-0.01523359954
0,0,0,0,-3.397345294,-3.434619174,6.831964476,-53.25107638,53.06238606,0.1886903838
0,0,0,0,-2.794750841,-4.001657079,6.796407928,-56.00852343,49.75237824,6.256145247
0,0,0,0,-2.770186886,-4.023426582,6.793613476,-56.10697181,49.61047229,6.496499579
0,0,0,0,-2.736697021,-4.05294532,6.789642349,-56.23952085,49.41616486,6.823356047
0,0,0,0,-2.536000578,-4.226014521,6.762015107,-56.99412456,48.23186313,8.76226149
0,0,0,0,-2.357493812,-4.374581566,6.732075386,-57.60961234,47.15061535,10.45899705
0,0,0,0,-0.5588648268,-5.617551366,6.176416198,-61.17589255,34.93852026,26.23737235
0,0,0,0,0.192043612,-6.01052505,5.818481443,-61.35787175,29.18643691,32.1714349
0,0,0,0,2.140281318,-6.689219856,4.54893854,-58.29318953,12.49443334,45.79875624
0,0,0,0,3.352264497,-6.831851285,3.47958679,-53.48591952,0.6600475042,52.82587207
0,0,0,0,4.439647529,-6.71721708,2.277569552,-46.65583798,-11.21639664,57.87223467
0,0,0,0,5.018637101,-6.524179765,1.505542664,-41.64951032,-18.22494792,59.87445829
0,0,0,0,5.734184228,-6.083904642,0.3497204126,-33.36965078,-27.93284771,61.30249854
0,0,0,0,6.193990673,-5.593718899,-0.6002717764,-25.89878671,-35.2462019,61.14498864
0,0,0,0,6.562402717,-4.926838682,-1.635564039,-17.06852168,-42.52803207,59.5965538
0,0,0,0,6.810872528,-3.868682105,-2.942190427,-4.8013305,-50.59499188,55.39632242
0,0,0,0,6.71309985,-2.25909612,-4.454003736,11.39150513,-57.93045125,46.53894613
0,0,0,0,6.599625376,-1.771156222,-4.828469161,15.86535329,-59.28434506,43.41899178
0,0,0,0,6.03633167,-0.2481167971,-5.78821488,28.74526784,-61.34090342,32.59563559
0,0,0,0,5.454161306,0.8350826561,-6.289243969,36.96340788,-60.91965113,23.95624326
0,0,0,0,5.164792561,1.289675927,-6.454468495,40.17886935,-60.2756177,20.09674837
0,0,0,0,4.618361618,2.049867297,-6.668228923,45.23134514,-58.54973425,13.31838913
0,0,0,0,3.940852052,2.861723763,-6.802575823,50.13961858,-55.73175713,5.592138567
0,0,0,0,3.798397523,3.017740774,-6.816138305,51.01936811,-55.06311486,4.043746767
0,0,0,0,3.235844312,3.592000257,-6.827844577,54.05920328,-52.20550081,-1.853702459
0,0,0,0,3.021248268,3.795046853,-6.816295129,55.0525476,-51.03228254,-4.020265053
0,0,0,0,2.955035708,3.856042056,-6.811077772,55.34188086,-50.66171297,-4.680167879
0,0,0,0,2.702196767,4.08207825,-6.784275026,56.37535055,-49.21097076,-7.164379788
0,0,0,0,2.656846092,4.121498567,-6.778344667,56.54907019,-48.94493255,-7.604137631
0,0,0,0,1.180617853,5.236263651,-6.416881511,60.45666834,-39.41128854,-21.04537979
0,0,0,0,-0.4805543629,6.141120513,-5.660566158,61.22681331,-26.86977612,-34.35703718
0,0,0,0,-1.612192021,6.554399141,-4.94220713,59.6438889,-17.27215655,-42.37173234
0,0,0,0,-2.315548574,6.72289793,-4.407349365,57.74317709,-10.84853829,-46.89463878
0,0,0,0,-3.804890317,6.814961545,-3.010071239,50.97193537,4.127007324,-55.09894268
0,0,0,0,-5.305140863,6.378263089,-1.073122237,38.65788184,21.95893471,-60.61681653
0,0,0,0,-6.0011338,5.825148347,0.1759854415,29.30826354,32.04999517,-61.35825868
0,0,0,0,-6.769578631,4.17026974,2.59930888,8.1513982,48.60901119,-56.76040937
0,0,0,0,-6.802046487,2.865991936,3.936054539,-5.549729548,55.71266098,-50.16293142
0,0,0,0,-6.301462762,0.8690255905,5.432437159,-23.67255586,60.87944203,-37.20688617
0,0,0,0,-5.530717469,-0.7054893004,6.236206756,-36.01068994,61.05150871,-25.04081876
0,0,0,0,-4.170675019,-2.59915537,6.769830375,-48.60313911,56.7652314,-8.162092293
0,0,0,0,-3.900178642,-2.906072435,6.806251063,-50.3843369,55.55098793,-5.166651027
0,0,0,0,-3.683030044,-3.140217905,6.823247936,-51.68723865,54.51278105,-2.825542396
0,0,0,0,-3.369387681,-3.460898823,6.830286492,-53.3874228,52.9223836,0.4650391969
0,0,0,0,-3.26389918,-3.564404852,6.828304019,-53.91412195,52.36491381,1.549208138
0,0,0,0,-2.961177836,-3.850072853,6.811250676,-55.30768877,50.70618306,4.601505716
0,0,0,0,-2.751674575,-4.038399441,6.790074003,-56.17486541,49.50959828,6.665267131
0,0,0,0,-1.860762162,-4.761503827,6.622265977,-59.05581446,44.01762056,15.03819389
0,0,0,0,-0.6716686274,-5.551293324,6.222961938,-61.08177939,35.77803386,25.30374551
0,0,0,0,-0.2568964936,-5.783240542,6.040137023,-61.33658595,32.6778534,28.65873254
0,0,0,0,-0.06617725153,-5.882541355,5.948718593,-61.37749277,31.21422128,30.16327147
0,0,0,0,0.4580192975,-6.131692301,5.67367299,-61.24327918,27.06815451,34.17512465
0,0,0,0,2.19854053,-6.700846419,4.502305877,-58.1193101,11.96240171,46.15690837
0,0,0,0,3.725474297,-6.822256785,3.096782476,-51.45776458,-3.250210311,54.70797488
0,0,0,0,5.021449823,-6.522919829,1.501469994,-41.6290735,-18.2494377,59.87851119
0,0,0,0,5.595262929,-6.193216732,0.5979537918,-35.23148131,-25.91350806,61.14498936
0,0,0,0,6.503227993,-5.066293905,-1.436934099,-18.82936878,-41.18028506,60.00965382
0,0,0,0,6.822080457,-3.738378213,-3.083702255,-3.398183966,-51.37729021,54.77547415
0,0,0,0,6.629500169,-1.88299811,-4.74650207,14.85317009,-59.00466975,44.15149966
0,0,0,0,6.447854938,-1.26655579,-5.181299157,20.30658279,-60.31795606,40.01137327
0,0,0,0,5.820421947,0.1887108781,-6.009132835,32.15069851,-61.35794831,29.20724979
0,0,0,0,5.508248225,0.7466317139,-6.254879948,36.3197188,-61.01338129,24.69366249
0,0,0,0,3.952190031,2.850246227,-6.802436267,50.07282617,-55.78172242,5.708896231
0,0,0,0,3.376924372,3.454942451,-6.831866832,53.36251605,-52.95016811,-0.4123479564
0,0,0,0,3.011068352,3.80548573,-6.816554091,55.10142088,-50.97272798,-4.12869292
0,0,0,0,2.857601326,3.945416978,-6.803018312,55.75705163,-50.10634748,-5.650704167
0,0,0,0,1.802149255,4.805876306,-6.60802557,59.20896324,-43.61936568,-15.58959757
0,0,0,0,1.46364397,5.04726237,-6.510906348,59.95737977,-41.35946879,-18.597911
0,0,0,0,0.9779771273,5.366478502,-6.344455637,60.7497328,-37.97642534,-22.77330748
0,0,0,0,-0.3983457109,6.105331007,-5.706985303,61.2752351,-27.52935118,-33.74588394
0,0,0,0,-1.733268953,6.589071295,-4.855802349,59.3685732,-16.18808421,-43.180489
0,0,0,0,-3.422906882,6.83089545,-3.407988572,53.11173462,0.08866646383,-53.20040111
0,0,0,0,-4.472975484,6.70725429,-2.234278809,46.3810293,11.62532721,-58.00635653
0,0,0,0,-5.392157247,6.327057478,-0.9349002338,37.66755104,23.13510435,-60.8026554
0,0,0,0,-6.490944371,5.085726929,1.40521744,19.08754338,40.97601013,-60.06355354
0,0,0,0,-6.695632316,4.514324583,2.181307732,12.09698324,46.06429741,-58.16128067
0,0,0,0,-6.82792329,3.285254396,3.542668894,-1.341686395,53.81357211,-52.47188574
0,0,0,0,-6.79694558,2.82190624,3.97503934,-5.988497659,55.89611927,-49.90762163
0,0,0,0,-6.671040715,2.069308974,4.601731741,-13.14397754,58.49444095,-45.35046343
0,0,0,0,-5.822978541,-0.1786231168,6.001601659,-32.06808386,61.35822895,-29.2901451
0,0,0,0,-5.421818625,-0.8852146216,6.307033248,-37.31830316,60.86201738,-23.54371424
0,0,0,0,-4.397761,-2.326031931,6.723792934,-46.95514305,57.71239978,-10.75725675
0,0,0,0,-4.359684067,-2.372626744,6.732310814,-47.24105981,57.55908294,-10.31802315
0,0,0,0,-4.240740717,-2.515613549,6.756354269,-48.1075898,57.06685356,-8.95926377
0,0,0,0,-3.871414619,-2.936658738,6.808073359,-50.5602375,55.4193767,-4.859139204
0,0,0,0,-3.778480266,-3.037553538,6.816033807,-51.12496765,54.97862019,-3.853652552
0,0,0,0,-3.207801495,-3.617636068,6.825437566,-54.18318406,52.06727376,2.115910293
0,0,0,0,-2.384174181,-4.350508943,6.734683128,-57.51451763,47.32423944,10.19027818
0,0,0,0,-1.902407949,-4.729493784,6.631901737,-58.9475142,44.29199557,14.65551862
0,0,0,0,-1.379771641,-5.103050772,6.482822416,-60.11219096,40.80767329,19.30451766
0,0,0,0,-0.6358473314,-5.571445777,6.207293112,-61.11292325,35.51948997,25.59343327
0,0,0,0,-0.07794350989,-5.875843378,5.953786892,-61.37697477,31.3102232,30.06675156
0,0,0,0,0.2319765432,-6.027850968,5.795874429,-61.34643549,28.88336148,32.463074
0,0,0,0,1.5488273,-6.535977195,4.987149898,-59.78728571,17.8570779,41.93020781
0,0,0,0,2.978111864,-6.813345566,3.835233706,-55.25064954,4.46697749,50.78367205
0,0,0,0,4.591179682,-6.677061691,2.085882012,-45.46886449,-12.97607387,58.44493835
0,0,0,0,5.55934172,-6.219368887,0.6600271705,-35.69766637,-25.39554411,61.09321047
0,0,0,0,6.266929025,-5.49127935,-0.7756496716,-24.47327456,-36.51400223,60.98727678
0,0,0,0,6.573586919,-4.901825878,-1.671761036,-16.76679065,-42.75362213,59.52041277
0,0,0,0,6.764247106,-4.220563037,-2.543684065,-8.709867564,-48.26588127,56.97574882
0,0,0,0,6.81196195,-2.937159326,-3.87480262,4.853163809,-55.41898309,50.56581928
0,0,0,0,6.728765808,-2.332153387,-4.396612417,10.69872535,-57.69455028,46.99582492
0,0,0,0,6.420277658,-1.183119352,-5.237158301,21.01984727,-60.45487076,39.43502348
0,0,0,0,5.746928439,0.3286761998,-6.075604634,33.21200287,-61.31169932,28.09969645
0,0,0,0,5.420835332,0.8930482114,-6.313883539,37.37573439,-60.85620948,23.48047508
0,0,0,0,4.258208156,2.499469902,-6.757678052,48.01112291,-57.12711114,9.115988215
0,0,0,0,3.442511348,3.390843129,-6.83335447,53.0275884,-53.28802123,0.2604327987
0,0,0,0,3.230148923,3.599902599,-6.830051515,54.09489496,-52.16918422,-1.925710778
0,0,0,0,3.0486473,3.771942715,-6.820590008,54.93818562,-51.17848072,-3.759704932
0,0,0,0,2.884685556,3.922340382,-6.80702593,55.64793388,-50.25749277,-5.390441133
0,0,0,0,2.870554352,3.935085988,-6.805640332,55.70685744,-50.17699316,-5.529864306
0,0,0,0,2.858523234,3.945910731,-6.804433958,55.75674722,-50.1083184,-5.648428846
0,0,0,0,2.831619156,3.970028617,-6.801647767,55.86739309,-49.95428837,-5.913104752
0,0,0,0,2.61527947,4.159599265,-6.774878728,56.71182886,-48.69306856,-8.018760335
0,0,0,0,1.982546281,4.671897795,-6.654444068,58.74436666,-44.78575537,-13.95861131
0,0,0,0,1.867513496,4.758641012,-6.626154501,59.04760424,-44.0422554,-15.00534887
0,0,0,0,1.778146666,4.824728078,-6.602874736,59.26967445,-43.4578896,-15.81178487
0,0,0,0,1.685937048,4.891738704,-6.577675745,59.48658,-42.84882073,-16.6377593
0,0,0,0,0.8891126626,5.422647713,-6.311760368,60.86099116,-37.33549987,-23.52549131
0,0,0,0,-0.6757385923,6.226037298,-5.5502987,61.07761529,-25.26681289,-35.81080242
0,1,1,1,-1.700518142,0.5837287718,0.607806996,59.44682577,-16.57570386,-42.87464348
0,1,1,1,-2.601902138,0.5833168507,0.6224913817,56.75336061,-8.367929651,-48.41123489
0,1,1,1,-6.572436382,0.2372341619,0.3376725435,16.77462314,41.66788632,-59.03610824
0,1,1,1,-3.475127036,-0.4867306176,-0.4322912948,-52.81350723,52.38883372,-1.249274451
0,1,1,1,0.5763048908,-0.6073131197,-0.6145946987,-61.07344391,25.55309319,33.7716077
0,1,1,1,6.228243322,-0.2986567043,-0.3930662427,-24.72606911,-35.52210589,59.27938722
0,1,1,1,5.560735116,0.3050245381,0.2194150728,35.34135121,-60.09849847,24.97912527
0,1,1,1,0.2870235763,0.6117423327,0.6059567794,61.30240038,-32.694157,-27.84547381
0,1,1,1,-6.507575244,0.2553061412,0.3539704165,19.30519027,39.86467296,-59.10449745
0,1,1,1,-4.199162654,-0.4427195127,-0.377933278,-48.55096077,55.7388252,-8.313187444
0,1,1,1,2.089326541,-0.5982648673,-0.6292632644,-58.28979483,12.5630364,44.45768817
0,1,1,1,6.787759499,-0.08518444284,-0.1890864346,-2.393171714,-50.88403791,53.06942442
0,1,1,1,4.786248219,0.3897471207,0.3153893588,43.43818933,-58.24518008,15.45984679
0,1,1,1,-0.4950097832,0.6153981148,0.6212160305,61.20386913,-26.72797042,-33.48023387
0,0,0,0,-1.451712157,6.507467507,-5.055755337,59.97968251,-18.68800606,-41.29167642
0,0,0,0,-3.750042817,6.820450469,-3.070407641,51.30530758,3.533225044,-54.83853259
0,0,0,0,-4.926730132,6.561864932,-1.63513479,42.51880483,17.08274178,-59.60154656
0,0,0,0,-5.64174402,6.156845358,-0.5151013271,34.60786927,26.60202567,-61.20989489
0,0,0,0,-6.505893586,5.056595002,1.449298595,18.71036804,41.2751963,-59.98556429
0,0,0,0,-6.830365888,3.3404335,3.489932397,-0.7779731797,53.54382532,-52.7658521
0,0,0,0,-6.164572462,0.5341724887,5.630399978,-26.43920666,61.19244118,-34.7532346
0,0,0,0,-5.740915859,-0.3350854537,6.076001319,-33.2600521,61.30575983,-28.04570781
0,0,0,0,-4.645565625,-2.014020856,6.65958649,-44.99686739,58.64988957,-13.65302225
0,0,0,0,-4.059014013,-2.728338033,6.787352056,-49.36512448,56.26936549,-6.904241084
0,0,0,0,-3.242541551,-3.585282111,6.827823673,-54.02040593,52.24314463,1.777261235
0,0,0,0,-2.167184768,-4.526328763,6.693513543,-58.20528218,45.96711256,12.23816956
0,0,0,0,-1.965336343,-4.682737727,6.648074082,-58.78092448,44.68412816,14.09679625
0,0,0,0,-1.878357352,-4.748312699,6.626670063,-59.01005628,44.12183176,14.88822446
0,0,0,0,-1.836049686,-4.779818257,6.615867956,-59.11745302,43.846296,15.27115696
0,0,0,0,-0.4146462197,-5.697313707,6.111959941,-61.26268132,33.85758153,27.40509972
0,0,0,0,0.3108881117,-6.064854743,5.753966647,-61.31204803,28.23605195,33.07599601
0,0,0,0,2.675624729,-6.780588175,4.104963463,-56.4699072,7.412393059,49.05751406
0,0,0,0,4.248224505,-6.75623816,2.508013675,-48.05849958,-9.031718104,57.09021761
0,0,0,0,5.55599787,-6.218759253,0.6627614056,-35.69701688,-25.39019786,61.08721466
0,0,0,0,6.362449596,-5.332592834,-1.029856737,-22.31864445,-38.35574478,60.67438915
0,0,0,0,6.612334386,-4.788051229,-1.824283131,-15.37226864,-43.77384592,59.14611448
0,0,0,0,6.829781043,-3.366962397,-3.462818617,0.5004554679,-53.40318077,52.90272523
0,0,0,0,6.615848046,-1.838710565,-4.77713745,15.24763416,-59.11295243,43.8653182
0,0,0,0,5.584727621,0.6125175299,-6.197245118,35.33178234,-61.13276768,25.80098528
0,0,0,0,5.445118214,0.8479017302,-6.293019911,37.04981932,-60.9055442,23.85572482
0,0,0,0,4.799171322,1.80889899,-6.608070278,43.67009497,-59.1898505,15.51975547
0,0,0,0,4.574433988,2.104997817,-6.679431772,45.57637125,-58.39436222,12.81799091
0,0,0,0,3.882606104,2.924965916,-6.807571985,50.49492306,-55.47064011,4.97571699
0,0,0,0,3.620118107,3.205701775,-6.825819847,52.046124,-54.20385794,2.157733884
0,0,0,0,3.054803257,3.763036585,-6.817839807,54.89618387,-51.23023116,-3.66595276
0,0,0,0,1.955697527,4.689705475,-6.645402965,58.80898693,-44.63453684,-14.17445013
0,0,0,0,1.512783758,5.011979606,-6.524763326,59.85520471,-41.71130208,-18.14390267
0,0,0,0,0.8085832492,5.469529137,-6.278112348,60.94933044,-36.77890561,-24.17042488
0,0,0,0,-0.1115670055,5.970605691,-5.859038647,61.37480582,-29.83190575,-31.54290011
0,0,0,0,-0.3488060572,6.082340961,-5.733534865,61.30349866,-27.95027409,-33.35322461
0,0,0,0,-1.494321086,6.51979202,-5.025470894,59.89988027,-18.33484924,-41.56503107
0,0,0,0,-2.522125071,6.75926472,-4.237139608,57.05275431,-8.913748011,-48.13900634
0,0,0,0,-3.798137823,6.816957368,-3.018819503,51.03213911,4.025717852,-55.057857
0,0,0,0,-4.686272196,6.648615426,-1.962343188,44.678519,14.11347628,-58.79199532
0,0,0,0,-5.727317967,6.090159733,-0.3628417229,33.48430256,27.81153895,-61.29584153
0,0,0,0,-6.2938436,5.450209814,0.8436338292,23.90612427,37.00925432,-60.91537862
0,0,0,0,-6.650098603,4.684744537,1.96535411,14.11645081,44.67646145,-58.79291228
0,0,0,0,-6.810786775,3.882995518,2.927791302,4.964807888,50.50290018,-55.4677081
0,0,0,0,-6.166920746,0.5343764249,5.632544351,-26.43677526,61.19284923,-34.75607317
0,0,0,0,-5.000876189,-1.532396787,6.53327298,-41.83038205,59.81424437,-17.98386157
0,0,0,0,-4.659408732,-1.998953116,6.658361845,-44.89944761,58.69122604,-13.79177769
0,0,0,0,-4.014066584,-2.78193218,6.795998751,-49.67497474,56.05649425,-6.381518783
